Username,Id,Tweet
MelissaVermeire,21736748,"RT @maddow: Thirty-six.

https://t.co/dvIau8UXmY"
absolutelyderek,14303737,"RT @nytgraphics: March began with 70 U.S. coronavirus cases, most tied to overseas travel. The outbreak looks vastly different now, and lif…"
BigToneinEV,386601447,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
mark_dowling,21958478,"RT @snopes: Dear Readers,

The magnitude of misinformation spreading in the wake of the COVID-19 pandemic is overwhelming our small team. W…"
sai290395,993802156036665345,"RT @spectatorindex: JUST IN: Turkey reports seven new coronavirus deaths, raising death toll to 37"
SudharJAO12,913239583076130816,"RT @ANI: #WATCH Delhi Police clears the protest site in Shaheen Bagh area, amid complete lockdown in the national capital, in wake of #Coro…"
CraenaC,2935385802,"RT @StephenPunwasi: A Tim Hortons employee went to work for 11 days with #COVID19, but no public exposure occurred? 🤨

Uh... has public hea…"
The_Adetommy,254563418,"RT @ellejohnson87: Antivirus Masks

Are you afraid of air spreading diseases and viruses?  

Protect Yourself and Your Family From Deadly A…"
DanielU12280744,1178106374695161856,"RT @CalebJHull: If you watch one thing on Dems blocking coronavirus relief, make it this. The American people are losing their jobs left an…"
haleyherronxo,626972838,"RT @edleonklinger: Video of a hospital in Spain. Watch it. Watch it again with the volume up. 
Now cancel that brunch. 
Postpone that coffe…"
carreto_martin1,801715272214347776,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
ValencyNetworks,1329024559,Check out my latest article: Ensuring Information Security During COVID-19 Pandemic https://t.co/LKsUHxXWlb via @LinkedIn
ankitshah789,291158853,@PiyushGoyal @PMOIndia @ICMRDELHI  Humble suggestion to start converting stadiums into temporary hospitals (isolati… https://t.co/6CN9BAxwJ0
k7t7,16099980,"Let's all pray that marijuana is the cure to Coronavirus. Then the whole world will chill out.  
#coronavirus"
KAdriansen,1233839300988428288,"RT @RexChapman: So grateful, thankful, and appreciative for all of the giving today. Updates in the morning. Incredible humanity.❤️🌎🏀

COVI…"
BlueWaveBob,1063122684714770432,"RT @DrDenaGrayson: What makes the whole @RandPaul “Typhoid Thomas” situation even worse: he’s a DOCTOR.

Rand didn’t self-quarantine until…"
ArahhKi,1187458914956144640,"RT @kR_maldita: Coronavirus will end soon. In Jesus name. 

RT, if you believe."
diamondchynel,2950631195,RT @metro7x: Say it with me GOD IS GOOD
AsifYasiin,859414073603129345,"RT @theworldindex: Coronavirus outbreak, New York:

Now:         20,875

March 21: 10,356 cases
March 17: 1,700 cases
March 13: 421 cases
M…"
RaBadghare,732460306991960064,"RT @NorbertElekes: BREAKING: Italy reports 4,790 new cases of coronavirus and 602 new deaths.

A total of 63,928 cases and 6,078 deaths."
kafka_escargot,21386226,"RT @nathanTbernard: Susan Collins, the least popular US Senator, says its a disgrace to ""delay another day"" on funding republicans coronavi…"
Siwani_Loyiso,894557877444251648,RT @Nsugaar1: This pandemic will be over before the end of April and we’ll have the best summer of our lives.
bigramie,30313482,"RT @HeerJeet: To put it another way, everyone who argues that we should prioritize economy over slowing down pandemic should sign a form sa…"
ReillySpicer,1113528667483852802,RT @brithume: Holding the bill hostage to the unrelated wishlist items Democrats are trying to stuff into it is the most cynical thing I’ve…
realAdaSil,1073620984589152259,"RT @Jerusalem_Post: #SouthKorea has become an example of a successful fight against the #coronavirus outbreak, as it managed to lower the n…"
MrsWhit_,614187585,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
Gus14523849,1232504427040296960,CDC says coronavirus survived in Princess Cruise ship cabins for up to 17 days after passengers left - https://t.co/C7iXtzAkAb
ibhagwa_n,1913668759,"RT @Payal_Rohatgi: Ram Ram ji 🙏 She is one of those that will call saving a cow #Sanghi activity and saving a cat, liberalism 😂 Sonam Kapoo…"
MAGASoGood,1058751285573242880,"RT @GOPLeader: I’ve been going through Speaker Pelosi’s 1,400-page bill—most of it has absolutely NOTHING to do with the coronavirus crisis…"
Nat_Hardo,1119619224794566656,RT @FattestFatTony: When public health official Dr. John (in full suit n' tie) tells you you're paranoid about the coronavirus because the…
frogmarge,3236435931,"RT @DavidLat: FYI - I have a confirmed case of #covid19 aka #coronavirus. If you interacted with me in person after 2/23, you can cite that…"
mtdruittnoir,964403230296829952,@noplaceforsheep @StrayMutts Is his private self vetoing a necessary coronavirus health education campaign on socia… https://t.co/NTFyifR2kz
henderson_thai,1398505878,RT @GregoryHardinII: I’m sorry but if people such as fast food and grocery store workers are considered to be “essential workers” during a…
CYOAzadi,16266427,@cushbomb been my only pandemic movie recommendation https://t.co/t6cS1Ynkko
cox_tweety,243663386,RT @guardianscience: Trump's push to shorten the coronavirus shutdown proves the captain is flying blind | David Smith https://t.co/ZLrFsp0…
Triteflower2020,984231299530489857,"RT @japantimes: For the latest news on the coronavirus outbreak in Japan and abroad, check out the JT's live updates page https://t.co/nTNb…"
alexander_soin,1446758994,"RT @albertarabbit: 'We should start thinking about the next one': Coronavirus is just the first of many pandemics to come, environmentalist…"
RETTinol,393048573,"RT @JudicialWatch: .@JudicialWatch President @TomFitton: ""FBI Deep State uses #coronavirus as excuse to shut down FOIA and gov't transparen…"
rohit_karmarkar,2657498336,RT @PTI_News: Coronavirus cases rise to 492 in India; number of active cases 446: Health Ministry data
BzGymlife,1240841639893090305,Wow they got 69 drugs that could treat coronavirus. Man lift this quarantine
BrendaJeanCDN,759878181289533441,"RT @tedlieu: This is what @realDonaldTrump issued last week: “guidelines” to slow #coronavirus. https://t.co/S6WgvPl4RG

Trump has no manda…"
jackismithsd,1594061737,"RT @DavidJHarrisJr: The Democrats just killed the coronavirus bill because Nancy wants to come up with her own! 

Once again, Democrats are…"
TimothyBigelow5,1196295493330128897,What epidemiologist know--as COVID19 infects more Americans exposed by Trump &amp; Patrick idiocy coronavirus will muta… https://t.co/Af6hnTztvs
trethomps,2416305992,"RT @HeerJeet: To put it another way, everyone who argues that we should prioritize economy over slowing down pandemic should sign a form sa…"
HiJCP,134019092,"RT @tedlieu: This is what @realDonaldTrump issued last week: “guidelines” to slow #coronavirus. https://t.co/S6WgvPl4RG

Trump has no manda…"
rashaabdulhadi,176505138,"RT @cnni: Zororo Makamba, a prominent 30-year-old television journalist, has died in Zimbabwe. He's the first person to die in the country…"
__honeybel,1027388109217046528,RT @RY_CLEF: Prayers for all the pregnant women and new born babies during this Pandemic attack.
Alpesh49892116,986454426628927488,HIV infection came from Chimpanzees. #Coronavirus from bats/snakes. I am happy to be a #vegetarian.
Wollieollie,165984106,"RT @DrOlusesan: Your MVPs are unravelling like Chicken Republic MoiMoi.
COVID-19 outbreak in Nigeria will unwrap our prejudices, biases, an…"
_zoeclaire,1495906945,"RT @NiagaraGazette: Harvey Weinstein, now one of New York's most notorious prison inmates after being sentenced for sexual assault, has tes…"
AJganetti,1125255837037895681,"RT @AGerberBaby: If you can’t see that the the US #msm is the #EnemyOfThePeople, you are truly an idiot. Unfollow me now.

https://t.co/BGa…"
Vinay14464662,1236331000839323648,We gave exams in transparent manner as you involved IBPS . Then why we have to give re-exams. Problems created at y… https://t.co/9j82GTDuD0
BABYFACEXDEV,1141325300,"RT @AncientWisd0m: Fear weakens the immune system. For example, in attempting to avoid Covid-19 one can go overboard &amp; become neurotic, tra…"
emmysaez11,797567919156842497,RT @JonnaChissus: Fox News Has Always Lied to Old People. This Time It May Kill Them. via @thenation https://t.co/3HuYAcHClB
arjm5184,4740027534,RT @VinMan17: when coronavirus might cancel summer https://t.co/pfgEpNRz7u
ClemBee1,1194662458318700545,"RT @jburnmurdoch: NEW: Monday 23 March update of our coronavirus mortality trajectories tracker

• UK is finally locking down, as its death…"
yousufjamal,18669510,"RT @ShaykhAzhar: “And whoever saves one [soul] it is as if he had saved all of mankind.” 
Quran 5:32

May Allah have mercy on him and prote…"
kelseysharpest,3350721033,"RT @Dch1United: In the middle of a pandemic, we won PTO for ourselves and ALL Amazon workers. This is *how* we did it and how you can join…"
VictoriaXochitl,4254968653,RT @PhilippineStar: The Department of Agriculture is suspending the payment of farmers’ loans for one year as the enhanced community quaran…
BetzCaden,991494623771222021,"RT @kR_maldita: Coronavirus will end soon. In Jesus name. 

RT, if you believe."
N10lemd,874369189,"RT @LarryOConnor: There's lying, evil, erroneous and destructive reports that eat away at the very fabric of the public's trust in our news…"
XZeroano,952735583192756226,"RT @realDonaldTrump: This will never be approved by me, or any other Republican!"
JShootersBounce,1416173672,"RT @Johnthemadmonk: This priest, Suffering from the coronavirus, gave up his ventilator to give to a younger patient and has died. His name…"
nuunanatt,4864421778,RT @Geolololol: Me pretending I’m a dog to trick the coronavirus https://t.co/S2xmwcbP61
John_Di_Lemme,16109012,"@realDonaldTrump ...the Dems are the Real Virus...
Democrats Stop Help for Businesses and Americans in Desperate Ne… https://t.co/QkulnBzWIr"
C92751885Y,2191527240,"RT @StevenBeschloss: When I’m flying in a plane, I want a trained pilot in the cockpit.
When I’m driving over a bridge, I want it to be bui…"
pharmgrl10,2312812206,"RT @RepDougCollins: While Americans are hurting, @SenSchumer and @SpeakerPelosi are holding #coronavirus relief hostage in an effort to fur…"
Dylon_DMosley,723612468736466944,Video???
acelalisa0327,953805377178611714,RT @Nec3ssary3vol: Protect her. She exposing the truth. https://t.co/N8WBuMyFnz
BDSM_David,1172913291523313665,"RT @toddster213: Step 1: Post article on FB about anti-Asian bigotry/harassment due to COVID-19
Step 2: Wait 30 minutes
Step 3: See someone…"
Rooibel_Dee,937010961713647621,"RT @litniyih: Lowkey, everyone thinks they have Coronavirus right now. They won’t just say it out loud. Everyone has felt an imaginary symp…"
SEAForPETE,1142749474411839490,"RT @PeteButtigieg: These massive investments (not sacrificing the elderly) are how to avoid a depression, and are needed anyway. I’ve been…"
surendraIRS,738070548824002562,"RT @WIONews: #Gravitas | China's telecom companies have lost 21 million users after the Coronavirus outbreak. 
This revelation has lead to…"
Zeeking23,944393003598192640,RT @PlayoffNugs: The class of 2020 was born during 9/11 and will graduate during a pandemic https://t.co/aOE4UO3J1C
Shakuntlarohtas,1111242778816581632,RT @drkamnakakkar: Please don't send me to war without weapons @PMOIndia🤢😥😰 Please arrange #PersonalProtectiveEquipment for us doctors ASAP…
IRavinandan,1035111621662728193,"RT @756insanseema: #StayHomeStaySafe @Gurmeetramrahim @derasachasauda
Increase your will power with meditation to fight with COVID-19 https…"
Benjami61889657,997335729289097217,RT @KamVTV: President Trump needs to have a press conference and  read off every single ridiculous thing Nancy Pelosi put into her Coronavi…
SueSaidYa,1236831992156741638,"RT @cnni: Zororo Makamba, a prominent 30-year-old television journalist, has died in Zimbabwe. He's the first person to die in the country…"
hariprabhu,87720758,"RT @palkisu: Can the world sue China for the #WuhanCoronavius pandemic? First a class action lawsuit was filed in Florida, now a case in Te…"
lloyd_droid,2300566366,RT @ParkerMolloy: I should dig up some of the old “death panels” coverage. I wonder what the people now talking about acceptable fatality r…
richardbolisay,133189022,RT @MaryHeglar: Has it occurred to anyone that the main reason people are having trouble working from home this week is because there’s a g…
ynorm2,464372605,RT @KamVTV: President Trump needs to have a press conference and  read off every single ridiculous thing Nancy Pelosi put into her Coronavi…
_aviva_g,16105748,"RT @ASlavitt: I don’t swamp this thread with graphs so sorry for that one and maybe a few others.

If you like graphs and interpretations,…"
Anandrchari_18,1024213794220908545,"RT @ishafoundation: Namaskaram,
Please note that a message wrongly attributed to Sadhguru about dealing with Coronavirus fears has been spr…"
christophurious,25467052,"RT @jamieleefinch: WHO DO YOU PEOPLE THINK MILLENNIALS ARE, EXACTLY???

BECAUSE WE ARE NOT THE ONES ON SPRING BREAK.

WE ARE IN OUR THIRTIE…"
Baba_Chu,2366628948,"RT @ShekharGupta: Singapore has had 266 COVID cases with zero deaths, its infection rate is much slower than the rest of the world... 

And…"
IkarIrina,1214066926751629312,Check out this awesome 'love in quarantine during the period of pandomy coronavirus' design on @TeePublic!… https://t.co/KWzbzMiXLV
mattcliffberg,1190303728416374784,"RT @_SemaHernandez_: I didn't think we would actually be reliving the #Roaring20s, but here we are.

#COVIDー19"
r_wretch,906377370327584770,RT @RealCandaceO: Harvey Weinstein being diagnosed with #coronavirus is not as shocking  as the fact that he was given early access to a te…
Clav1us,853277785040748545,RT @nowthisnews: ‘We’re not even counting the dead anymore’ — Listen to these health care workers on the front lines in Italy describe thei…
Toofaanexpress,174193434,"RT @WIONews: #Gravitas | A class action lawsuit has been filed against China in Florida. 
It blames China for the Coronavirus outbreak, and…"
thecarlitovega,587997618,RT @TheCoronaMemes: Chuck Norris will save us all! #CoronaVirus https://t.co/K5A2XKOrxU
OregonBrady,905584925964767232,"RT @LindaWesson: WAIT A MINUTE!!!!!!!!!  Are these the same guys that are ""pro-life"" and scare-monger about DEATH PANELS ??????
Now they wa…"
AveryBellCampb1,1079814583538409472,RT @B52Malmet: Is Trump a. Threatened by Dr. Fauci b. Jealous of Dr. Fauci c. Angry at Dr. Fauci d. None of the above  e. All of the above.…
live_amethi,4233742642,"RT @TIME: The man took chloroquine phosphate, an additive used to clean fish tanks that is also found in an anti-malaria medication that’s…"
FawazAALNofai,394324050,RT @realDonaldTrump: A great early result from a drug that will start tomorrow in New York and other places! #COVIDー19 https://t.co/4F4Qk4W…
Arteesta1959,786439079504117760,@SpeakerPelosi needs to be removed. https://t.co/ODLZ3Dkyxo
I_amAkhilesh,1534369752,"RT @FaheemYounus: COVID Myth-busting Thread: Too many myths floating around. Here’s part 2.

1/10: Avoid shipped packages/gas pumps/shoppin…"
forevervonaa_,95271566,RT @Nec3ssary3vol: Protect her. She exposing the truth.
JCT1902,2967084675,RT @Nec3ssary3vol: Protect her. She exposing the truth.
rperry2014,2792431928,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
MmitchellDev,303254143,"RT @ThePubliusUSA: According to @realDonaldTrump, the pandemic is (1) a hoax, (2) an existential crisis requiring him to be a war-time POTU…"
Queen_V71,560046576,RT @ABC30: Here are some steps you need to take now if you don't think you'll be able to pay your rent or mortgage due to the coronavirus c…
tsukiiikaito,4376994628,"RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…"
Kikitics,192241453,"RT @RepAndyHarrisMD: No voter ID to get a ballot, and anonymous “ballot harvesting”...why is that hidden in Speaker Pelosi’s coronavirus bi…"
Jmac103John,709156713312735233,@realDonaldTrump Vote a big NO!! and reject the green liberal pile of crap they are forcing on the American people… https://t.co/ZGIDYW1XXW
applehazelnut,1087605048689868800,"RT @TrumpWarRoom: Why is Rachel @Maddow intentionally spreading disinformation?

She falsely claimed President Trump called coronavirus a ""…"
SherriOlderman,811396139467542528,"@realDonaldTrump Trump they want you impeached like the rest of the country first and foremost.
 You are solely res… https://t.co/hQrnKz2XQH"
rajivbrar007,1149715569601421312,RT @realDonaldTrump: A great early result from a drug that will start tomorrow in New York and other places! #COVIDー19 https://t.co/4F4Qk4W…
_Shanteexo,955770294,RT @yawningemoji: corona is definitely a sag. no one took her seriously and now she’s being dramatic and wreaking havoc. terrible.
eliyanajasni,911843475045310465,"RT @leesunrie: How to Overcome COVID-19 (1/2)
(repost) (ig: gintama_msia) https://t.co/FzdxtobEMt"
bakingmommy,88117004,"RT @LeslieJolliffe: Here's a quote from the article.""I don't know that I want to say it's profiting. I would say it's not costing them a pe…"
cari_saurio14,256368208,RT @PaulPolman: Key politicians not taking COvid-19 seriously such as Mexico’s President Obrador who travels around country holding rallies…
GED_Mob,231872846,RT @Brareed: I posted this on Instagram last night and honestly I wanted to bring this to twitter because for a lot of us the coronavirus h…
renew_economy,456230845,RT @OneStepOffGrid: #Solar farm and battery project delay reveals knock-on impact of Coronavirus https://t.co/xz4LCJMt8E
mizmaxgordon,62304590,"RT @Amy_Siskind: Mexico has 300 cases and 3 dead.
Canada has 2000 cases and 25 dead.
Closing their border to us was the smartest thing they…"
iamraleighgal,140797973,"RT @ABC7News: NEW: A U.S. Secret Service employee has tested positive for COVID-19 and is currently under quarantine.

https://t.co/qSsLHdz…"
AllenDyer6,813849597940482048,"RT @American1299: Pence calls out congressional Dems on coronavirus aid, says it's time to 'step up' and 'reach an agreement'
https://t.co/…"
Nursegwendo,982353835929763840,RT @MSNBC: Ben Smith examines Fox News' changing coverage of the coronavirus pandemic: “These hosts have a lot of power because they don’t…
msirismg,53983017,RT @rolandsmartin: OMG! David transferred to A&amp;M from @GeorgetownHoyas. He was an amazing player who could handle the rock! He was a nice g…
bellesapepper37,29917096,"RT @QuickTake: 😷 “I never tell someone to wear a mask and I never tell someone to take off a mask. It’s personal choice.”

Professor @benco…"
jasper_jiggs,827384926743846912,"RT @TomFitton: Sure enough, Nancy Pelosi using #Coronavirus bill to impose leftist wish list on elections across America. Good bye voter id…"
wazriaq,72621911,RT @fayedsouza: This is terrible.
TheDesertRaine,963526890588909569,Like thanks brain for putting the weight of the whole global pandemic on yourself making me feel on the edge of cri… https://t.co/SYCejh6Cq8
AndreJacobs1081,1619728783,#COVIDIDIOTS Day I of Coronavirus shutdown in the UK https://t.co/K5UtOtEKd3
babynibeatriz,996175026553421824,"RT @gov_pogi: Corona virus 501 confirmed cases in the Philippines. COVID-19 (March 24, 2020)."
SickoftheGOP,831451660807438336,@realDonaldTrump Puleeze. Can’t you extract your head from your anus even in a pandemic? Dems said no because it’s… https://t.co/Aixya0aAJP
barbara_lannum,3171467604,"RT @JoeBiden: In January, Donald Trump claimed the coronavirus was “totally under control.”

In February, he said it would disappear.

Now,…"
cgbarr64,1703319631,RT @dcbat: #DonaldTrump said at the #WhiteHousePressConference today that the nationwide business shutdown could be over as early as next w…
JD_1989_JD,1239558929413103616,This is truly the definition of community
ttajhell,1088862365083488256,RT @watchtheyard: She was doing #chemotherapy &amp; couldn’t leave the house because of the threat of #coronavirus so her line sisters showed u…
CloyesVictoria,802691224545198080,"RT @realDonaldTrump: This will never be approved by me, or any other Republican!"
wes_aka,3309373058,"RT @bdomenech: $35 Mil for the Kennedy Center is essential for battling the Coronavirus, says Nancy Pelosi"
BalkarS87834370,1231054101439537155,"RT @satkabir_: #HowToEnd_CoronaPandemic
When the public is suffering from a pandemic then the king can't be happy. Now for the well being o…"
mtayub67,96941204,"RT @MirMAKOfficial: I Salute You @ImranKhanPTI. 2.7% of our GDP as a #CoronaVirus relief program.

I swear I was not expecting this. 

This…"
itz_DPVF,1173613923712393216,RT @spectatorindex: ITALY: 95 year old from Modena becomes the oldest woman to recover from coronavirus infection
thechrisburcham,825838514201776128,RT @MariaDinzeo: #Breaking lawsuit out of DC: Senator Richard Burr sued for dumping $1.72 million worth of stock ahead of the #COVID19 pand…
labmomof062,106887593,RT @realTuckFrumper: ‘I’ll be the oversight’: Trump vows he will personally oversee $500 billion coronavirus slush fund https://t.co/lBPLMX…
yagurlca,472399690,RT @mynameisfrex: maybe if i develop feelings for covid-19 it will leave
formulalol,785153115339173889,"RT @steven_l_cox: The NYT after Dems blocked WuFlu stimulus went with  “Dems Block Action on $1.8 T Stimulus,” heading.

Then, “Dems Block…"
DianaRae_FL,417555923,Thank you! Love this!
DeweyWoodz,835003993289969665,"RT @realDonaldTrump: This will never be approved by me, or any other Republican!"
itsme_abhilash,927511030262931457,"RT @agnanodayam: What a crappy and logicless decision @nsitharaman 

https://t.co/syAoQOumKc"
NatTalksReality,780576890281046016,"RT @AuroraBorealice: Pence said his Covid-19 nasal swab was ""invasive"".
Pence, who tried to pass legislation forcing women to have a transv…"
aaammmyy_9,2257119836,RT @fox5sandiego: #BREAKING: San Diego County reports 230 confirmed #coronavirus cases https://t.co/8BhtORQTAn
quipgirl55,4827885425,RT @tedlieu: I don’t even know how to respond to the below statement. Going to simply retweet it for your awareness.
Leny72245154,972528668693204993,"RT @VaughnHillyard: NBC: ""Did you at any point hear that the FDA had not approved of it for coronavirus purposes or--?""

AZ Woman: ""Yeah. B…"
Geenyzeeny,367084148,RT @Ms_ZamaNdlovu: He was 30 years old.
Wonder_Chick_,1355211138,"RT @Oilfield_Rando: Why does Nancy want $100,000,000 for NASA and $100,000,000 for “Construction and Environmental Compliance”? 

You wanna…"
AndraBrito12,1022892154644033536,RT @realDonaldTrump: The Hill/HarrisX: 61% to 39% Approval Rating on handling of Coronavirus situation. Thank you!
CardsBBFan,1713752832,Why do you continue to repeat these peoples lies? It just adds to the misinformation! Especially to the younger aud… https://t.co/t6AxYH4P6p
SarcasticVJFan,4416299179,"RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…"
JamesMu67992670,704126462840864768,RT @chuckwoolery: There have been a lot of discouraging numbers thrown  around during this pandemic. Willing to bet they don't hold up. I t…
Maurici31480307,1008047945281867777,"RT @nathanTbernard: Susan Collins, the least popular US Senator, says its a disgrace to ""delay another day"" on funding republicans coronavi…"
FrancoCNac,147446901,RT @AdriannaLeBla13: Greg Rikkart From Young And The Restless Has Coronavirus 19 Praying 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 For Him And His Family
j_nicole_g59,55455463,"RT @KOINNews: UPDATE: Lincoln County officials, with support of local mayors, have passed an ordinance halting the use of vacation rentals…"
Ripley1923,789191416761036801,"Truckers brave coronavirus outbreak to deliver goods: ‘If we stop, the world stops’ https://t.co/txOa5m1ObB via @ThudNews"
jimv97268591,969269686130049025,"RT @KBeds: Jacob Wohl, who brought you all the greatest hits below, is circulating a fake, doctored coronavirus lab test with Joe Biden’s n…"
Houser_EC,308180476,"RT @tomaspueyo: Fascinating comparison of measures taken by different countries vs.  #coronavirus 
Takeaway: If you don't do your homework…"
tyson_lep,1199176221218623488,"RT @VaughnHillyard: Woman in ICU: ""Trump kept saying it was basically pretty much a cure.""
NBC: ""What would be your message to the American…"
TshepoBila,3232992310,"RT @sahouraxo: Viva #Cuba! 🇨🇺 

Cuba exports doctors and nurses to the frontlines of the global fight against the #CoronavirusOutbreak in:…"
lisa4137,30496156,"RT @HeidiNBC: 👉Her husband is dead &amp; she's in the ICU after ingesting chloroquine:

""We saw Trump on TV -- every channel -- &amp; all of his bu…"
just_run08,42540510,"People desperate for answers believed the devil. A man and his wife, older Americans, one dead and one barely hangi… https://t.co/KkwUYTfwJl"
texan2you,3310138153,RT @prayingmedic: 19) Isn't it interesting that Nancy Pelosi's emergency coronavirus bill would allow ballot harvesting and permit people t…
SyahidanKP,907415317135073280,"RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…"
soulsaram,4418909418,RT @Geolololol: Me pretending I’m a dog to trick the coronavirus https://t.co/S2xmwcbP61
NiedzielaTerry,889523666157015040,RT @LouDobbs: FBI Corruption: @TomFitton says the FBI denying FOIA requests &amp; ending governmental transparency during the Coronavirus outbr…
Vikingblood1966,1396066279,"RT @realDonaldTrump: This will never be approved by me, or any other Republican!"
jamblinman,39555849,"Fuuuuuuuuuuckkkkk YOU, Texas!"
schexn1,824289462008082432,RT @TiffanyATrump: We must all do our part to #SlowTheSpread! #TogetherApart #SocialDistancing #StayAtHome #WorkFromHome #StopTheSpread #Fl…
ArtemCanada,927453020060659712,"RT @Pschmeichel1: Nothing, not even an evil virus like the CONVID-19 should stop a talented goalkeeper from working on getting better. Well…"
_najahp,2382785406,"RT @weloveresonance: JoJo and Tori Kelly singing When You Believe by Whitney Houston and Mariah Carey on Instagram live

It took years of f…"
foobarjones2,1202617478402068480,"Trump's plan to fight the #coronavirus will probably kill him and his entire administration, so it's a real Sophie's choice."
bcjcfiveoh,260984240,"RT @jonfavs: This man is the LIEUTENANT FUCKING GOVERNOR OF TEXAS

How monstrous and stupid can one person be"
PhalakePrasad,1221199498669629441,RT @drkamnakakkar: Please don't send me to war without weapons @PMOIndia🤢😥😰 Please arrange #PersonalProtectiveEquipment for us doctors ASAP…
Vikie07,426901142,"RT @PandaJay: At home, doing my national duty, sitting on my balcony, chilling. 
How often in all of human history has THIS been our duty?…"
MonaSaini999,864750163,RT @mynameisfrex: maybe if i develop feelings for covid-19 it will leave
tomdrake1,37531540,RT @bayes_baes: lol this aged well.
nardthefox,164666232,"RT @JoeBiden: In January, Donald Trump claimed the coronavirus was “totally under control.”

In February, he said it would disappear.

Now,…"
markjstorer,391197503,RT @DaveTaylorNews: On assignment for ⁦@abcsydney⁩ ⁦@abcnews⁩ ... This is the queue for welfare in Sydney’s Darlinghurst. At least a 4 hour…
khailaRms,1121391112201965568,"RT @SirBennn: Based on the statistics, I think our country is performing well to prevent the spread of the virus. Let’s all pray that we wi…"
extracheeseMD,33751648,Do the fuckwits not understand that people SUFFOCATE to death because of COVID19? The fuck is this???? Grandma and… https://t.co/nJf1fjgwCX
SolG8lden,119561063,"RT @SenRickScott: We all need to do our part, stay inside and promote social distancing. This is the best thing we can do to stem the sprea…"
JEV7800,124799440,RT @SunSentinel: How shoppers can avoid catching coronavirus at grocery stores  https://t.co/gTpYlGB6F6 https://t.co/PMCwecnOcV
matociquala,15837189,"It's Mitch McConnell's fault. But then, what isn't?

https://t.co/RQmmFMpwgR"
Grlamarige2020,1242285964606627846,"RT @nedryun: Interesting. . . Anthony Fauci, the NIH's face of the coronavirus, is a Deep-State Hillary Clinton–loving stooge.  https://t.c…"
ShawnMilaTaylor,1021216072807133184,"RT @JakeLindner: We stand by you @taylorswift13 !!

Kim and Kanye have shown time and time again that they’re just doing this for clout and…"
ItzyArriaga,4020988763,"RT @daniamluc: For those of you who don’t know, Cuba’s largest export isn’t tabacco or sugar, it’s doctors. Life expectancy in Cuba is grea…"
vmetu,295966275,RT @DLoesch: HE INGESTED FISH TANK CLEANER YOU HACKS
Jonasty24,767702436,"RT @aminn_7: Oh you're going through a world pandemic? No problem here are 3 exams, 2 projects, and a lab report all due this week plus you…"
cambocruz,539550625,"RT @peterjhasson: Nearly 3k retweets on this and it leaves out the fact that the guy didn't take Plaquenil, he consumed fish tank cleaner"
udendra,50232571,RT @cnnbrk: A Phoenix-area man is dead and his wife is under critical care after they took chloroquine phosphate in an apparent attempt to…
ComradeCaveKnee,1151752781755142144,RT @faketitojohnsON: talk about swine flu
GomezSantos22,509134376,"RT @tedlieu: This is what @realDonaldTrump issued last week: “guidelines” to slow #coronavirus. https://t.co/S6WgvPl4RG

Trump has no manda…"
Crundwell,20069766,"RT @jburnmurdoch: NEW: Monday 23 March update of our coronavirus mortality trajectories tracker

• UK is finally locking down, as its death…"
amrithram,23271534,"Coronavirus Update (Live): 381,653 Cases and 16,558 Deaths from COVID-19 Virus Outbreak - Worldometer# https://t.co/qbWNhPHz9Z"
lthorpe2003,1975805348,"RT @SenSanders: Reading the Republican coronavirus bill, you'd think the most important people in America are corporate CEOs. That is wrong…"
MJMusicEars,824808971261378560,"RT @nbcbayarea: President Donald Trump is falsely asserting how quickly automakers including GM, Ford and Tesla can manufacture ventilators…"
OcirCabria,978209997413740544,"RT @SirBennn: Based on the statistics, I think our country is performing well to prevent the spread of the virus. Let’s all pray that we wi…"
malafunkshun808,3242666845,“Casualties in Civil War battles were so far beyond anything we could imagine now.  If we had 10% casualties in a b… https://t.co/pgElQsPnto
WhoDey2323,137948840,RT @MalcolmNance: CDC: coronavirus survived in Princess Cruise cabins up to 17 days after passengers left https://t.co/5NqZ5sC7Ti
ModifidBhaaarat,140471114,"RT @dharmicverangna: My Twitter Fam, please take #CoronavirusPandemic seriously. 

We believed that it disproportionately affects the elder…"
RoseRose3940,767852081050824704,"RT @SenMcSallyAZ: If the Senate can’t come together in a time of great need, no Senator should receive a paycheck—like millions of American…"
Detrocker2264,25842388,What about an EO for the Democrats that bill they presented was the Biggest Price Gouge I certainly ever saw. that… https://t.co/LE6SQIK3oj
