	Username	Id	Tweet	Location
154	_nxbl	1353210792	RT @amofficial77: Ahli Parlimen Muar sedekahkan semua gaji dia untuk bulan ini kepada mereka yang memerlukan di saat COVID-19 ni. Terima ka…	
155	diegopazmino68	1240677190431318018	RT @ActualidadRT: Una trabajadora sanitaria que trabaja con pacientes que padecen el covid-19 en Italia compartió detalles sobre su vivenci…	
156	nayyyihh	1240277362186416128	cara penanggulangan virus covid-19 gimana?	pling gud!
157	eyefansehun	4246076778	"RT @jaomaecaption: สถานการณ์ Covid-19 ในไทยล่าสุด
มีผู้ติดเชื้อ 212 ราย เสียชีวิต 1 ราย 
เสียสติ 67 ล้านคน รวมกูด้วยจ้า🤣"	
158	TheCyanPost	1400026964	Uninsured And Worried About COVID-19? You May Be Able To Get Covered. https://t.co/o7XdcBgXRW https://t.co/xCkRGWKdyb	United States
159	NYLLEHTAK	927734929903050752	"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…"	
160	niisasha	1312975020	I discussed an issue with my husband this morning. ya kalau sekarang nggak bakal jauh2 dari covid-19. yang kita bahas itu soal pro kontra anjuran #dirumahaja. mengurangi aktivitas diluar termasuk juga kegiatan ibadah. ya segala sesuatu pasti ada yang pro dan ada pula yang kontra.	Pentika 13 FKIP UR
161	youlovetayy_	1239228955	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	Birmingham, AL
162	bkmeskey48	1018796281	"RT @kimrae2020: @funder Jared Kushner’s brother Joshua runs junk insurance plan @OscarHealth. 

Trump just gave Oscar Health the contract f…"	Canada
163	ppeeeedd	213508474	RT @thestandardth: การระบาดของ #โควิด19 ในไทยมีแนวโน้มเพิ่มสูงขึ้นเรื่อยๆ ล่าสุด วันนี้ (19 มีนาคม เวลา 19.00 น.) สธ. แถลงพบผู้ป่วยยืนยันเ…	Thailand
164	YogonetNews	1635801727	RT @YogonetNews: COVID-19: All of Nevada's casinos shut down, per state orders https://t.co/HzX0Uqnifh https://t.co/H8EQQoS4r6	
165	DeanieUSA	31425179	RT @JGilliam_SEAL: DONT BE ALARMED when US #Covid_19 numbers skyrocket over the next week. The numbers will spike now because more tests ar…	
166	GrayNewball	2323095213	"RT @Andrea_Ugalde_P: POR FAVOR DIFUNDIR 
Quienes hayan tomado vuelo LATAM LA 751   Lunes 16 , São Paulo /Santiago  salida 18.10 / llegada 2…"	
167	LiberalTermites	1042286392158638080	RT @ASavageNation: QUININE! DOSAGE IS VERY IMPORTANT.  CAN BE NEUROTOXIC.  DO NOT OVERCONSUME .. THE MAD RUSH MAY SPELL DISASTER FOR SOME…	United States
168	ricardotabasco	128275625	"Los negocios de comida con servicio a domicilio son los que se mantendrán y lograrán crecimiento. 
#Empresas #Empresarios #COVID19mexico #Covid_19"	Villahermosa, Tabasco, México.
169	MatiasCPrtes	1185324590098276352	@Fergar51Garnier @leohernan18 @IgnacioIriarte Creo que buscar no enfermar gente siendo médico cuando no existe cura, es tan valorable como intentar sanarla cuando si. La vocación no te hace impermeable al COVID-19. ¿Que loco no?	
170	pripanizza	76226754	Please help me by contacting the Lupus Foundation to ask them to fight to ensure autoimmune patients can still get #Hydroxychloroquine (#Plaquenil). A high demand coming from COVID-19 patients could result in shortage leaving patients like myself at risk. #uctd #lupus @LupusOrg https://t.co/ypmH21q4pG	Wolcott, CT
171	shibatatokio	822737725321158656	新型コロナ用のロ日の新しい高速検査　ロシアが使用を開始: https://t.co/9yfz9L8ohb @sputnik_jpから	
172	india_bet	1882630634	Suspension of Turkish football leaves Australia to soldier on alone, for now https://t.co/rxw2LEJH6c https://t.co/PPlzw7xDYm	
173	dreeeeeyy	969265099	RT @SharenMarchelia: Mari belajar dari Korsel yg sukses menekan angka penyebaran Covid-19 dengan menerapkan metode ini dalam melakukan tes…	in your fridge 
174	nuadox	810736591148904448	Check out this insightful motion graphic explaining the main symptoms of the novel #coronavirus Covid-19. Link&gt; https://t.co/b4Vc4xiah0 via @nuadox #COVID19 https://t.co/7SsgsjJVK3	Montreal, Canada
175	captainrodes	606573794	RT @TapiaFernanda: Pato Borhetti y Odalys Ramírez dan positivo a Covid-19. ¡Permanecerán aislados en su casa, sin tener contacto con sus hi…	Baltimore, MD
176	DoresPrincipal	718966009114271744	"RT @ACT: COVID-19 Update: We've rescheduled the 3 and 4 April international test dates. 

Students will receive an email with instructions…"	
177	sinca	4818001	"RT @reckonre: ""Hi, I think I may have Covid-19 and would like to be tested""

""I'm sorry, tests are limited and reserved for truly at-risk p…"	East Los Angeles, CA
178	dianareynolds	37525172	RT @arkpharm: #Covid_19 will not stop local pharmacists in Arkansas and America from serving our fellow man.  Pharmacists in Italy remain o…	Arkansas
179	amyrasyzln	1000250697911185412	RT @ShakeetaMarie: This needs to continue being implemented after we are on the other side of COVID-19. I’m tired of y’all on my neck and o…	
180	Hazzzzjj	98594526	"RT @501Awani: COVID-19: India cap tangan individu dikuarantin, empat ditahan langgar tempoh
https://t.co/PDwLZvVFRu
#AWANInews #AWANIpagi h…"	
181	acuhealthwoman	27034771	"RT @EmmaKinery: 11:47: *TRUMP SAYS FDA HAS APPROVED CHLOROQUINE FOR USE IN COVID-19

11:48: *TRUMP SAYS STILL COLLECTING EVIDENCE OF CHLORO…"	San Diego area
182	Jotaguti1	978465637751279616	RT @polliforero: 🔴El ministerio del Interior se querelló contra Tomás León Marinkovic, joven que viajó a Temuco con Covid-19 sin esperar re…	
183	Marcelo80332826	1120228339384573952	RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love	San ANDREAS 
184	korey_keling	4794315043	RT @EWErickson: Multiple docs in multiple countries in multiple studies say a malaria drug + a z pack gets rid of COVID-19 within 6 days in…	Texas, USA
185	Amira_MohdNor	338381306	RT @asyrafshaharim: EH PEOPLE STAY AT HOME! duduk dalam rumah babi. masa ada class/kerja, melalak nak tidur. dah dapat cuti, tidur la babi.…	Johor Bahru
186	GiselleAlbrech2	824116376864440320	RT @timkmak: I asked Sen. Burr spokesperson Caitlin Carroll if her office had a comment re: the reports about the senator's stock sales ami…	United States
187	jennyfebe	179318841	RT @TsamaraDKI: Halo teman2 semua. Saya ingin bantu kontribusi kepada mereka yang terdampak Covid-19, seperti ojek online. Saya akan jual b…	Jakarta
188	poxatunes	59930490	RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love	
189	asyqinazr	901110700973506560	RT @amofficial77: Ahli Parlimen Muar sedekahkan semua gaji dia untuk bulan ini kepada mereka yang memerlukan di saat COVID-19 ni. Terima ka…	
190	GazetaAktuale	734218657098825728	A e bartin kafshët sëmundjen e shkaktuar nga virusi COVID-19 tek njeriu? - https://t.co/9ldUp5Adlr	
191	LaFlame_Ant	1048989368130523141	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	Colorado, USA
192	SophornH	499061733	@voakhmer Cambodia's ministry of health is doing their right jobs on Covid-19 disease. Those encouraged practices include, individuals with virus positive have been publicly announced without information hide. Infected persons are being put to isolation for traces and treatments with	
193	nwiiiiuuuu	927888415500132357	"RT @jaomaecaption: สถานการณ์ Covid-19 ในไทยล่าสุด
มีผู้ติดเชื้อ 212 ราย เสียชีวิต 1 ราย 
เสียสติ 67 ล้านคน รวมกูด้วยจ้า🤣"	
194	meand502	736468159687856130	"RT @Thailand_Post: #ไปรษณีย์ไทย ขอแจ้งว่า เจลแอลกอฮอล์และหน้ากากอนามัย รวมถึงหน้ากากผ้า ท่านสามารถฝากส่งภายในประเทศได้ตามปกติครับ 

แต่หาก…"	Thailand
195	gwgoodwin	18094779	RT @ABC: FLOWN FOR TREATMENT: A Southern California resident infected with COVID-19 arrived at LAX on a private air-ambulance from Aruba, w…	
196	qnutro	1123425559437029376	RT @MCIWPendletonCA: .@SanDiegoCounty Launches COVID-19 Text Message Alert System – San Diego County News Center https://t.co/WxdSuXHc1T	
197	defimediainfo	52998835	Covid-19 : Maurice en confinement national depuis 6 h ce matin : la police veille au respect des consignes https://t.co/hxcaQQ3OAY https://t.co/sDFPgLaDGL	Ile Maurice
198	SouthernGemGal	23373309	"""Health authorities also regularly update a map showing which buildings Covid-19 patients live in or last stayed at."" #coronavirus https://t.co/XLW7ENDnqa"	B/W Venus, Mercury & Jupiter
199	hafifijawawi	2152487132	RT @malaysiakini: [AD] @PejaOfPerak The Perak State Government has allocated RM7 million to the Perak State Government Special Relief Initi…	🇲🇾 Malaysian 
200	cpjdpjrp	2793857737	RT @poppula_lalisa: เห็นข่าวนี้แล้วโกรธมาก ต้องเหี้ยขนาดไหน (ขอใช้คำหยาบหน่อยเถอะ วันนี้2ทวิตแล้วที่ต้องใช้) เลวจริง เชื้อไวรัสที่แพร่ไปทั่…	
201	Caro32617046	1185773894831104002	RT @paolabordon: Estuve 5 días en Suiza y 3 días en Inglaterra. Llegue a Chile este lunes 16 y no se si tengo o no el Covid-19 porque no te…	
202	psacgg	780736971643551748	RT @earnpun0402: ฝากบทสวดมนต์ของคุณป้านี้ ให้ไปถึงลุงคนนั้นที ท่าทางจะขลังมาก เผื่อได้ผล😁😁 #COVID2019 #Covid_19 #CoronaVirusChallenge https…	
203	mohapi_likotsi	2656412589	"RT @News24: 60%-70% of South Africans 'will get coronavirus' - Mkhize | #CoronavirusinSA #Covid19inSA

More here: https://t.co/gUoH57kPCJ h…"	Virginia , South Africa
204	alexcole2018	762348157904777216	RT @mrs_merica: Can y’all please just follow the government’s instructions so we can knock this COVID-19 out and be done?! I feel like a ki…	Knoxville, TN
205	Elvirahh20	230725100	RT @elnuevodiariord: Debido al brote COVID-19 en el país, internos en la cárcel de Santiago Rodríguez aseguran no quieren infectarse del vi…	
206	oarodrig	81695028	@Rodpac @HLGatell Cuanto le dan los hospitales autorizados para las pruebas del #Covid_19 ,eso es corrupción pura @lopezobrador_	México
207	_drakehood	3051921352	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	ohio
208	NapiSahrimin	586598974	RT @waresxx: COVID-19.2 : All bugs fixed. Improved performances.	BKI
209	TrumpFamilyScam	777969478025945092	RT @AmerIndependent: After refusing to close schools and businesses for a week https://t.co/NSYCkDPOzp	
210	WSJM	15074935	County Health Department Waiting For COVID-19 https://t.co/JrbPoKREMe https://t.co/S7bIrzhTcL	Southwest Michigan
211	annkthln_	722033721818218497	"RT @joenasandiego: Some good news for your heart

• 8 patients in PH recovered from COVID-19

• Hotel owners allowing use of their property…"	
212	Cotti_angeletti	945850537794265088	"RT @Florcmercado: En Italia colapsó el sistema salud, y llegaron al extremo de elegir q vida salvar! si sos + de 80 no hacen nada. 
Imagina…"	
213	fajards	251625492	RT @voxdotcom: You may never get credit for staying home, but what you do now will save lives. https://t.co/uLLmtR7IWQ	
214	kosordie	19123403	"RT @zellieimani: All banks need eliminate overdraft fees. 
All banks need eliminate overdraft fees. 
All banks need eliminate overdraft fee…"	yo bitch house
215	tirurii1	620097554	"@MTVLA Que manden un ""mensaje de esperanza"" donando algunos de sus millones de dólares a la investigación de la vacuna para el COVID-19, y recaudando dinero para hospitales, en vez de hacer el gilipollas. Si salimos vivos después de esto, EAT THE RICH. La Segunda Revolución Francesa."	
216	EFRAAIZA	183122112	RT @SinEmbargoMX: Padre e hijos con COVID-19 fueron a gimnasio, parques, tiendas… su omisión causa polémica en Puebla https://t.co/gKjyCR72…	Merida yucatan,Mexico
217	ilysydiaaa	3404289419	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	cupids daughter 👼🏽🕊
218	scoopygoo	1150709620274368512	"RT @cnnphilippines: JUST IN: Actor Daniel Dae Kim says he's tested positive for coronavirus

Daniel Dae Kim, a prolific actor best known fo…"	
219	fawwazky	911888306685612032	RT @MuhyiddinYassin: Hentikan Penularan COVID-19 https://t.co/db7rZz2Ksc	Batu Pahat, Johor
220	YuriyPetrov11	1195576255036284929	"@KellyannePolls 

With the growing pandemic, is KellyAnne Conway still claiming the COVID-19 to be contained? 

We want to hear it from here.  But chances are she will refuse to answer."	
221	CleanAcresCTC	748968361929764865	Orange Barrel Media and sister company IKE Smart City to offer free advertising to local and independent businesses, as well as non-profits, during unprecedented COVID-19 crisis through the #OBMSUPPORTSLOCAL initiative. - WDRB https://t.co/48XV6jHiJ4 https://t.co/JBTQKqbaLY	Santa Clara, CA
222	orestvoden	1012773760565379072	Ben Affleck's New Movie, The Way Back, Releasing Early On Home Video Due To COVID-19 https://t.co/mcOzJJIvrW	
223	pallarez1	4100416109	RT @NoticiasCaracol: ¿Por qué jueces recibieron trajes especiales contra #COVID_19 que ni siquiera médicos tienen?  https://t.co/Evt4Lq1lKe…	
224	NER430	729667178	"RT @baeonda: I’m 22 years old and I tested positive for COVID-19. 

I’ve been debating on posting, but I want to share my experience especi…"	
225	larrottah	998610693619441664	RT @MinSaludCol: Confirmamos 20 nuevos casos de coronavirus en Colombia. Los diagnósticos se presentan en Bogotá (8), Cúcuta (3), Armenia (…	Bogotá, D.C., Colombia
226	morgaannnalexis	263452097	RT @mmaarvinn: the media isnt giving my motherland the attention they deserve but El Salvador is building a hospital strictly to prepare fo…	
227	radicalberns	1196808920171307008	RT @lhfang: Wall Street is pressuring key healthcare firms to hike prices over the coronavirus crisis. Audio here of bankers asking drug co…	The Venus Project, USA
228	Robertjl	23170433	RT @DemSocialists: COVID-19 is teaching everyone what socialists already know: the whole world revolves around labor. https://t.co/RgCQyNAV…	Toronto
229	NatasyaAryna	914321558	RT @_hijayney: no offence but this COVID-19 clearing up and everyone becoming well again actually sucks	Malaysia
230	OneLoveLoriAnn	825438103548485632	RT @NPR: Sen. Richard Burr sold personal stocks worth between $628,000 and $1.72 million in 33 separate transactions on Feb. 13, before the…	Newport Beach, CA
231	Candrade1384	74397944	RT @AlbertoRodNews: “Nadie quería contar mi caso”: Periodista contó su experiencia tras contraer COVID-19 https://t.co/jzgwV2yppY	Anzoategui
232	perentoria	112832614	RT @Robertocacr: Personas con obesidad y diabetes (la mayor crisis de salud en México) corren mayor riesgo de complicaciones con el Covid-1…	
